smiles,H298 (kcal/mol),S298 (cal/mol/K),Sint298 (cal/mol/K),Cp300 (cal/mol/K),Cp400 (cal/mol/K),Cp500 (cal/mol/K),Cp600 (cal/mol/K),Cp800 (cal/mol/K),Cp1000 (cal/mol/K),Cp1500 (cal/mol/K),comment
CCC=COC(C)=O,-91.69659655831738,99.98259029015921,104.34892925430209,35.99437858508604,45.32718929254302,53.04858508604207,59.32933078393881,68.86045889101338,75.66391969407265,85.59552581261948,Thermo group additivity estimation: group(O2s-(Cds-O2d)(Cds-Cd)) + group(Cs-(Cds-Cds)CsHH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-CdsCsH) + group(Cds-OdCsOs) + group(Cds-CdsOsH)
O=CC1COOC1=O,-111.97047801147227,87.04586998087954,87.04586998087954,22.659292543021035,31.70141491395793,38.87022944550669,44.206806883365196,52.18931166347992,57.40569789674952,63.945640535372846,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-O2s(Cds-O2d)) + group(Cs-CsCsCsH) + group(Cs-CsOsHH) + group(Cds-OdCsOs) + group(Cds-OdCsH) + ring(Cyclopentane)
O=CCC(=O)C=O,-86.08986615678776,91.7423518164436,91.7423518164436,26.419694072657744,30.94885277246654,35.05019120458891,38.57313575525812,43.969885277246654,47.67208413001912,52.712715105162516,Thermo group additivity estimation: group(Cs-(Cds-O2d)(Cds-O2d)HH) + group(Cds-O2d(Cds-O2d)Cs) + group(Cds-OdCsH) + group(Cds-O2d(Cds-O2d)H)
O=C1OOCC1=CO,-91.7857552581262,88.88487571701722,88.88487571701722,26.313499043977057,35.11195028680688,41.47753346080305,45.783537284894834,51.75143403441682,55.75378585086042,60.97508604206501,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-O2s(Cds-O2d)) + group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)OsHH) + group(Cd-CdCs(CO)) + group(Cds-O2d(Cds-Cds)O2s) + group(Cds-CdsOsH) + ring(Cyclopentane)
COOC(C)O,-86.73709369024857,92.76569564977792,95.75460803059273,29.847074569789676,35.9572275334608,41.580650095602294,45.82544933078393,52.59571701720842,58.352122370936904,65.11766730401528,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-CsH) + group(Cs-CsOsOsH) + group(Cs-CsHHH) + group(Cs-OsHHH)
O=CC1(O)CO1,-90.46011472275335,74.97928126195029,74.97928126195029,25.092747609942634,31.018533460803056,35.94104588910134,39.28817017208413,42.80555449330784,45.057443594646266,52.37279541108987,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-CsH) + group(Cs-CsCsOsOs) + group(Cs-CsOsHH) + group(Cds-OdCsH) + ring(Ethylene_oxide)
CCC=CC(=O)OC,-73.14973231357553,99.90102241253015,104.26736137667304,30.235411089866158,36.47063097514341,42.4978776290631,47.887954110898654,56.551108986615674,63.06669216061185,72.54284894837475,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(Cs-(Cds-Cds)CsHH) + group(Cs-CsHHH) + group(Cs-OsHHH) + group(Cds-CdsCsH) + missing(Cd-COCdH) + group(Cds-O2d(Cds-Cds)O2s)
COC=O,-85.30114722753346,68.77046340511784,70.95363288718929,14.980879541108985,18.300669216061184,21.625239005736134,24.59847036328872,29.311663479923514,32.67686424474187,37.35898661567877,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(Cs-OsHHH) + group(Cds-OdOsH)
CCC(=CO)CO,-93.79072657743787,96.68533912213506,98.86850860420651,35.71738049713193,44.60418738049714,51.4257361376673,56.57789674952199,64.18887189292542,69.82984703632886,79.08495219885275,Thermo group additivity estimation: group(O2s-CsH) + group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)OsHH) + group(Cs-CsHHH) + group(Cds-CdsCsCs) + group(Cds-CdsOsH)
C=C(C)C(O)O,-88.56749521988527,90.97122822347347,93.15439770554492,29.75567877629063,35.37462715105163,40.67653919694073,44.64971319311663,50.94474187380497,56.052409177820266,63.313843212237096,Thermo group additivity estimation: group(O2s-CsH) + group(O2s-CsH) + group(Cs-CsOsOsH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsHH)
OOC1OCO1,-79.99481835564053,76.83183556405353,76.83183556405353,22.60357552581262,28.985124282982788,34.09015296367112,37.758470363288716,42.433460803059276,45.55992351816444,48.4355258126195,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-CsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(Cs-OsOsOsH) + group(Cs-OsOsHH) + ring(Cyclobutane)
C=CCCOC(C)=O,-85.84690248565965,103.90428749689603,106.08745697896748,34.0931931166348,42.70028680688336,50.42824091778203,57.023460803059265,67.37929254302104,74.91988527724665,85.85068833652007,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(Cs-(Cds-Cds)CsHH) + group(Cs-CsOsHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-CdsCsH) + group(Cds-OdCsOs) + group(Cds-CdsHH)
CC(=O)C(=O)C=O,-85.80305927342256,91.00994715272779,93.19311663479924,27.148661567877628,31.281070745697896,34.93068833652008,38.040152963671126,42.875239005736134,46.34560229445507,51.42925430210325,Thermo group additivity estimation: group(Cs-(Cds-O2d)HHH) + group(Cds-O2d(Cds-O2d)Cs) + group(Cds-O2d(Cds-O2d)(Cds-O2d)) + group(Cds-O2d(Cds-O2d)H)
C=C(C)C(=O)O,-66.2025239005736,88.3175953362842,90.50076481835565,25.48179732313575,29.65239005736138,33.748336520076485,37.46535372848948,43.37730401529637,47.816347992351815,54.17397705544933,Thermo group additivity estimation: group(O2s-(Cds-O2d)H) + group(Cs-(Cds-Cds)HHH) + group(Cd-CdCs(CO)) + group(Cds-O2d(Cds-Cds)O2s) + group(Cds-CdsHH)
CC(=O)OC=C=O,-85.2465965583174,85.95575977223065,88.1389292543021,27.06437858508604,32.807189292543015,36.97858508604207,40.299330783938814,45.23045889101338,48.653919694072655,53.325525812619496,Thermo group additivity estimation: group(O2s-(Cds-O2d)(Cds-Cd)) + missing(O2d-Cdd) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs) + group(Cds-(Cdd-O2d)OsH) + missing(Cdd-CdO2d)
C=CC1OC1C(=O)O,-86.43898661567877,94.13843996175908,94.13843996175908,29.320472275334605,37.291363288718934,44.49756596558317,49.5569464627151,57.15039196940726,62.34541682600383,72.39248948374762,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-(Cds-O2d)H) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-(Cds-O2d)CsOsH) + group(Cds-CdsCsH) + group(Cds-OdCsOs) + group(Cds-CdsHH) + ring(Ethylene_oxide)
CC(=O)C(C)=CO,-84.9591013384321,90.38094593069461,94.74728489483749,31.992734225621412,39.54686424474187,45.624913957934986,50.35413001912045,57.374780114722746,62.584703632887184,69.96583173996176,Thermo group additivity estimation: group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-O2d)HHH) + group(Cd-CdCs(CO)) + group(Cds-O2d(Cds-Cds)Cs) + group(Cds-CdsOsH)
COCOC,-83.77151051625239,77.75288837222313,83.49665391969407,25.66204588910134,32.17495219885277,37.664913957934985,41.90965583173996,48.040152963671126,52.461759082217974,59.467017208413,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-CsCs) + group(Cs-OsOsHH) + group(Cs-OsHHH) + group(Cs-OsHHH)
CC(O)C=O,-85.17705544933078,83.22223033261416,84.02797323135755,21.489349904397706,26.854072657743785,31.423135755258127,34.826156787762905,40.303499043977055,44.29370936902485,49.964722753346074,Thermo group additivity estimation: group(O2s-CsH) + group(Cs-(Cds-O2d)CsOsH) + group(Cs-CsHHH) + group(Cds-OdCsH)
CC1(C)OC12COOC2=O,-101.10484703632886,90.98320214484374,95.34954110898663,38.4299569789675,50.08033938814531,58.94377629063098,65.72072179732314,76.10411089866156,83.39759082217972,93.11297801147226,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-OsCs) + group(O2s-O2s(Cds-O2d)) + group(Cs-CsCsCsOs) + group(Cs-(Cds-O2d)CsCsOs) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cds-OdCsOs) + polycyclic(s1_3_5_ane)
CC(O)COO,-85.58068833652007,92.48477335364666,93.29051625239003,31.091108986615673,37.16493307839388,42.28281070745698,46.60405353728489,52.989999999999995,57.943384321223704,65.10349904397705,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-CsH) + group(O2s-OsH) + group(Cs-CsCsOsH) + group(Cs-CsOsHH) + group(Cs-CsHHH)
CC(CO)OO,-85.58068833652007,92.48477335364666,93.29051625239003,31.091108986615673,37.16493307839388,42.28281070745698,46.60405353728489,52.989999999999995,57.943384321223704,65.10349904397705,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-CsH) + group(O2s-OsH) + group(Cs-CsCsOsH) + group(Cs-CsOsHH) + group(Cs-CsHHH)
CCCOCOO,-84.72674952198852,96.5192205752899,98.70239005736136,36.82772466539197,46.086730401529636,53.415219885277246,59.02288718929254,66.69862332695985,72.36990439770553,80.53179732313576,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(Cs-CsCsHH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-OsOsHH)
CC=C(O)CC(C)=O,-89.18688336520076,98.55815434369651,102.9244933078394,36.311892925430215,46.067246653919696,53.59160611854684,59.53523900573614,68.55049713193117,75.17294455066923,82.98816443594646,Thermo group additivity estimation: group(O2s-(Cds-Cd)H) + group(Cs-(Cds-O2d)(Cds-Cds)HH) + group(Cs-(Cds-O2d)HHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsOs) + group(Cds-OdCsCs) + group(Cds-CdsCsH)
CC(O)=C(C)C=O,-83.90575525812619,90.68853675287433,95.05487571701721,32.96349904397706,40.271950286806884,45.88753346080306,50.38353728489483,57.521434034416814,62.503785850860424,69.055086042065,Thermo group additivity estimation: group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-Cds)HHH) + group(Cd-CdCs(CO)) + group(Cds-CdsCsOs) + group(Cds-O2d(Cds-Cds)H)
NCCC(C=O)O,-81.65432844933078,102.64377981468562,101.26635323135754,31.972949904397705,39.483732657743786,46.00516575525812,51.0896667877629,59.17734904397706,64.99710936902486,73.18372275334607,Thermo group additivity estimation: group(O2s-CsH) + group(N3s-CsHH) + group(Cs-CsCsHH) + group(Cs-(Cds-O2d)CsOsH) + group(Cs-N3sCsHH) + group(Cds-OdCsH)
OC1=COCO1,-101.64548757170171,59.521319311663476,59.521319311663476,23.882026768642447,34.39887189292543,40.77579349904398,44.0212810707457,46.7916826003824,48.1865774378585,50.852485659655834,Thermo group additivity estimation: group(O2s-Cs(Cds-Cd)) + group(O2s-Cs(Cds-Cd)) + group(O2s-(Cds-Cd)H) + group(Cs-OsOsHH) + group(Cds-CdsCsCs) + group(Cds-CdsOsH) + ring(Cyclopentane)
C=CC(C)C(=O)OC,-84.37963671128107,103.3787166822827,106.36762906309751,34.8453154875717,42.71470363288719,50.02879541108987,56.44009560229445,66.67929254302102,74.26772466539198,85.46887189292542,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(Cs-(Cds-O2d)CsCsH) + group(Cs-CsHHH) + group(Cs-OsHHH) + group(Cds-CdsCsH) + group(Cds-OdCsOs) + group(Cds-CdsHH)
C=C(C)OC(C)=O,-88.2665965583174,91.30259029015922,95.6689292543021,30.654378585086043,37.89718929254302,43.82858508604207,48.7893307839388,56.80045889101338,62.513919694072655,70.5055258126195,Thermo group additivity estimation: group(O2s-(Cds-O2d)(Cds-Cd)) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-CdsCsOs) + group(Cds-OdCsOs) + group(Cds-CdsHH)
CCC1(O)OC1C,-84.09795411089866,84.64835338767357,89.01469235181645,35.979439770554485,45.50082791586998,53.629191204588906,59.6469464627151,67.1741586998088,72.49432695984704,84.77753728489483,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-CsH) + group(Cs-CsCsOsOs) + group(Cs-CsCsOsH) + group(Cs-CsCsHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + ring(Ethylene_oxide)
CC(=O)OO,-83.53261950286806,75.54076933246009,77.72393881453155,22.049483747609944,25.78028680688336,28.726978967495217,31.056539196940726,34.48258126195028,37.062715105162525,41.67156787762906,Thermo group additivity estimation: group(O2s-O2s(Cds-O2d)) + group(O2s-(Os-CdOd)H) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs)
C=C(C)C(C)(C)OCC(=C)C(C)(C)OO,-80.52596558317397,161.23216406191818,172.14801147227539,76.35338432122369,94.81267686424471,110.23569789674951,122.73514340344167,142.12378585086043,155.69141491395794,177.3307456978967,Thermo group additivity estimation: group(O2s-CsCs) + longDistanceInteraction_noncyclic(OsCs-ST) + group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-Cds)CsCsOs) + group(Cs-(Cds-Cds)CsCsOs) + group(Cs-(Cds-Cds)OsHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + longDistanceInteraction_noncyclic(CdCs-ST) + group(Cds-CdsCsCs) + longDistanceInteraction_noncyclic(CdCs-ST) + group(Cds-CdsHH) + group(Cds-CdsHH)
CC(C)(CC=O)OO,-81.58374760994263,102.71849851195654,107.08483747609942,39.92690248565966,47.99011472275334,54.85919694072658,60.68755258126195,69.3608604206501,75.97342256214148,85.49420650095603,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-CsCsCsOs) + group(Cs-(Cds-O2d)CsHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cds-OdCsH)
CCOOCO,-84.81453154875717,88.53340795578706,90.7165774378585,31.062179732313574,39.25636711281071,45.332791586998084,49.652600382409176,55.67720841300191,60.289694072657745,66.39797323135755,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-CsH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-OsOsHH)
CC=COC(C)=O,-86.93659655831739,90.18259029015921,94.5489292543021,30.874378585086042,38.467189292543026,44.72858508604206,49.839330783938806,57.64045889101338,63.18391969407265,71.2355258126195,Thermo group additivity estimation: group(O2s-(Cds-O2d)(Cds-Cd)) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-CdsCsH) + group(Cds-OdCsOs) + group(Cds-CdsOsH)
COC(C)OO,-81.71931166347991,91.33150826928079,94.32042065009561,30.112619502868068,35.83759082217973,41.413078393881456,45.8457361376673,52.547131931166355,58.092332695984695,65.0014913957935,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(Cs-CsOsOsH) + group(Cs-CsHHH) + group(Cs-OsHHH)
O=CCCO,-82.31357552581262,83.35325047801147,83.35325047801147,23.238527724665392,27.179732313575524,30.884321223709367,34.17543021032505,39.53154875717017,43.58986615678776,49.91634799235181,Thermo group additivity estimation: group(O2s-CsH) + group(Cs-(Cds-O2d)CsHH) + group(Cs-CsOsHH) + group(Cds-OdCsH)
OCCCOO,-82.50954110898661,93.7393307839388,93.7393307839388,31.122906309751436,36.96087954110898,41.90479923518164,46.14397705544933,52.61026768642447,57.673996175908215,64.98095602294454,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-CsH) + group(O2s-OsH) + group(Cs-CsCsHH) + group(Cs-CsOsHH) + group(Cs-CsOsHH)
O=CC(=O)COO,-80.63881453154876,91.30068833652007,91.30068833652007,29.014397705544933,33.88994263862333,38.10747609942639,41.60516252390057,46.41837476099426,49.78189292543021,53.75198852772466,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-O2d)OsHH) + group(Cds-O2d(Cds-O2d)Cs) + group(Cds-O2d(Cds-O2d)H)
C=CCC(=O)O,-81.49302103250477,82.24372848948374,82.24372848948374,23.5080879541109,30.01768642447419,35.49286806883365,40.03080305927342,46.80160611854684,51.74300191204589,56.57774378585086,Thermo group additivity estimation: group(O2s-(Cds-O2d)H) + group(Cs-(Cds-O2d)(Cds-Cds)HH) + group(Cds-CdsCsH) + group(Cds-OdCsOs) + group(Cds-CdsHH)
CC(=O)OC=C1COC1,-85.87256214149139,98.53634466117794,102.09694072657744,33.76776290630975,43.239866156787755,51.25428298279158,57.62447418738049,67.3242447418738,73.99533460803059,83.34627151051625,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-(Cds-O2d)(Cds-Cd)) + group(Cs-(Cds-Cds)OsHH) + group(Cs-(Cds-Cds)OsHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-CdsCsCs) + group(Cds-OdCsOs) + group(Cds-CdsOsH) + ring(Cyclobutane)
CC=C(CO)CO,-83.75749521988529,103.00122822347348,105.18439770554492,33.80567877629063,40.66462715105163,46.80653919694073,52.079713193116625,60.654741873804966,67.14240917782026,77.4938432122371,Thermo group additivity estimation: group(O2s-CsH) + group(O2s-CsH) + group(Cs-(Cds-Cds)OsHH) + group(Cs-(Cds-Cds)OsHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsH)
CCC1COC1O,-79.19760994263862,90.23430680855954,92.41747629063099,31.448757170172087,39.16927342256214,47.173732313575535,53.4835602294455,62.72410516252391,69.86801529636712,83.74468451242828,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-CsH) + group(Cs-CsCsCsH) + group(Cs-CsCsHH) + group(Cs-CsOsOsH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + ring(Oxetane)
CC(C)=C(C)C(CO)OO,-85.30164435946462,124.8786829554694,130.05076481835565,50.88537284894838,61.9465965583174,71.334034416826,78.84441682600381,90.84131931166348,99.86260038240918,112.74393881453152,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-CsH) + group(O2s-OsH) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-CsOsHH) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsCs)
CC(=O)C(C)C=O,-83.44321223709369,95.26504555417561,98.25395793499044,28.743862332695986,35.587131931166354,41.809005736137664,47.133499043977054,55.42512428298279,61.3568068833652,70.20793499043977,Thermo group additivity estimation: group(Cs-CsCsCsH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsCs) + group(Cds-OdCsH)
OCC1CCC1O,-78.7244359464627,93.03271510516251,93.03271510516251,31.27894837476099,40.0372466539197,47.62608030592734,53.698910133843206,62.942370936902485,69.55458891013384,79.86042065009562,Thermo group additivity estimation: group(O2s-CsH) + group(O2s-CsH) + group(Cs-CsCsCsH) + group(Cs-CsCsOsH) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-CsOsHH) + ring(Cyclobutane)
CC1=C(C)C(O)CO1,-85.7544550669216,87.63402432457606,92.00036328871894,34.07321223709369,43.640210325047796,51.55631931166348,57.645445506692155,67.26796558317399,73.82502103250478,85.88014913957932,"Thermo group additivity estimation: group(O2s-Cs(Cds-Cd)) + group(O2s-CsH) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-CsOsHH) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsOs) + ring(2,3-Dihydrofuran)"
CC(CC=O)COO,-76.62982791586998,107.30530872649561,108.111051625239,38.52068833652008,46.31741873804971,53.241051625238995,59.24057361376672,68.45917782026768,75.37866156787763,85.32942638623327,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-CsCsCsH) + group(Cs-(Cds-O2d)CsHH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cds-OdCsH)
CCOCOO,-79.79674952198852,87.09922057528992,89.28239005736138,31.327724665391965,39.13673040152963,45.16521988527724,49.67288718929254,55.62862332695985,60.029904397705536,66.28179732313575,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-OsOsHH)
CC1COOC1CO,-78.72475508604208,93.80131273590177,95.98448221797322,35.348642447418726,44.520216061185465,52.56857552581262,59.164613766730405,68.979948374761,75.83378011472276,90.02551625239006,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-CsH) + group(Cs-CsCsCsH) + group(Cs-CsCsOsH) + group(Cs-CsOsHH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + ring(12dioxolane)
CC1OC1(C)O,-79.16795411089865,75.22835338767356,79.59469235181645,30.47943977055449,38.55082791586998,45.379191204588906,50.29694646271509,56.10415869980879,60.15432695984704,70.52753728489482,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-CsH) + group(Cs-CsCsOsOs) + group(Cs-CsCsOsH) + group(Cs-CsHHH) + group(Cs-CsHHH) + ring(Ethylene_oxide)
O=C1C=CC(=O)C1O,-83.5831739961759,90.03011472275335,90.03011472275335,22.876022944550666,28.93015296367113,34.67986615678776,39.366787762906306,46.50258126195028,51.71133843212236,57.580611854684506,Thermo group additivity estimation: group(O2s-CsH) + group(Cs-CsCsOsH) + group(Cds-O2d(Cds-Cds)Cs) + group(Cds-O2d(Cds-Cds)Cs) + group(Cd-Cd(CO)H) + group(Cd-Cd(CO)H) + ring(Cyclopentane)
C=CC(CO)CO,-81.99328871892925,101.79152963671127,101.79152963671127,34.49074569789675,42.0131931166348,48.528068833652014,53.75883365200764,62.12263862332695,68.27520076481836,78.1578776290631,Thermo group additivity estimation: group(O2s-CsH) + group(O2s-CsH) + group(Cs-(Cds-Cds)CsCsH) + group(Cs-CsOsHH) + group(Cs-CsOsHH) + group(Cds-CdsCsH) + group(Cds-CdsHH)
C=CCOC(C)=O,-79.64900573613767,94.90572153131286,97.08889101338431,28.115659655831738,35.07600382409178,41.47747609942639,47.01390057361376,55.78034416826004,62.1784894837476,71.42367112810707,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(Cs-(Cds-Cds)OsHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-CdsCsH) + group(Cds-OdCsOs) + group(Cds-CdsHH)
C=C(C)C(C)C(CO)OO,-79.66068833652007,125.30903045490332,126.92051625239007,50.64110898661568,61.88493307839388,71.52281070745697,79.34405353728488,91.34,100.2533843212237,113.51349904397705,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-CsH) + group(O2s-OsH) + group(Cs-(Cds-Cds)CsCsH) + group(Cs-CsCsOsH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + longDistanceInteraction_noncyclic(CdCs-ST) + group(Cds-CdsHH)
C=C(C=O)C(C)(C)O,-81.80252390057362,102.60442585421276,106.97076481835565,37.781797323135756,46.352390057361376,53.51833652007649,59.33535372848949,68.46730401529636,74.56634799235181,83.73397705544932,Thermo group additivity estimation: group(O2s-CsH) + group(Cs-(Cds-Cds)CsCsOs) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cd-CdCs(CO)) + group(Cds-CdsHH) + group(Cds-O2d(Cds-Cds)H)
O=C(O)C1CC1,-76.16365200764818,79.87126653919695,79.87126653919695,22.93074378585086,29.227386233269602,34.68818738049713,39.18699808795411,45.96955449330783,50.781237093690244,57.76294455066922,Thermo group additivity estimation: group(O2s-(Cds-O2d)H) + group(Cs-(Cds-O2d)CsCsH) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cds-OdCsOs) + ring(Cyclopropane)
CC(=O)C(C)=O,-78.82409177820267,82.65011590568393,88.39388145315488,24.894837476099426,30.066921606118544,34.799235181644356,38.876673040152966,45.234225621414915,49.75143403441683,56.271510516252384,Thermo group additivity estimation: group(Cs-(Cds-O2d)HHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-O2d(Cds-O2d)Cs) + group(Cds-O2d(Cds-O2d)Cs)
CC(=O)C(C)OO,-79.74990439770554,97.83927117559054,100.82818355640536,31.512351816443594,38.975372848948375,45.269139579349904,50.16219885277247,57.653996175908226,63.23430210325047,70.49013384321223,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-O2d)CsOsH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsCs)
CC(O)=CO,-95.05395793499042,72.91945002079663,75.10261950286808,26.289082217973235,33.34374760994263,37.62493307839389,40.286080305927335,43.873001912045886,46.437284894837475,50.91606118546844,Thermo group additivity estimation: group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsOs) + group(Cds-CdsOsH)
CC=C(O)C=C(C)O,-90.41395793499042,94.89628053872518,99.26261950286806,40.74908221797323,50.91374760994263,57.87493307839388,62.826080305927334,70.2930019120459,75.70728489483749,84.35606118546845,Thermo group additivity estimation: group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsOs) + group(Cds-Cds(Cds-Cds)O2s) + group(Cds-CdsCsH) + group(Cds-Cds(Cds-Cds)H)
COCC(C)OO,-79.91625239005735,99.95982566889838,102.9487380497132,36.095889101338436,43.3002103250478,49.73261950286807,55.33493307839388,63.86476099426387,70.36451242829828,79.67806883365199,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(Cs-CsCsOsH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-OsHHH)
CC(=O)OC1CC1=O,-84.87418738049713,93.55290719096871,95.73607667304016,28.056420650095603,35.69583938814531,42.802655831739955,48.327219885277245,56.08009560229445,61.63463479923519,69.38666730401529,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(Cs-(Cds-O2d)CsOsH) + group(Cs-(Cds-O2d)CsHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsCs) + group(Cds-OdCsOs) + ring(cyclopropanone)
OCC1(CO)CC1,-77.19328871892925,92.2729030533832,93.65032963671126,33.213745697896755,41.894193116634796,49.192068833652,55.03883365200764,63.66163862332696,69.69420076481835,78.92787762906309,Thermo group additivity estimation: group(O2s-CsH) + group(O2s-CsH) + group(Cs-CsCsCsCs) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-CsOsHH) + group(Cs-CsOsHH) + ring(Cyclopropane)
O=CCC1OOC1=O,-93.11120458891014,91.1540152963671,91.1540152963671,24.9334034416826,33.868508604206504,40.91988527724664,45.77695984703632,53.329464627151054,58.089063097514334,63.11323135755259,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-O2s(Cds-O2d)) + group(Cs-(Cds-O2d)CsOsH) + group(Cs-(Cds-O2d)CsHH) + group(Cds-OdCsOs) + group(Cds-OdCsH) + ring(Cyclobutane)
C=CC(=O)O,-65.32374760994264,72.34219885277246,72.34219885277246,15.627839388145313,17.792313575525814,19.89326959847036,21.79485659655832,24.812370936902486,27.07120458891013,30.116921606118545,Thermo group additivity estimation: group(O2s-(Cds-O2d)H) + missing(Cd-COCdH) + group(Cds-O2d(Cds-Cds)O2s) + group(Cds-CdsHH)
