radical_smiles,radical_resonance_smiles,closed_shell_smiles,closed_shell_H298 (kcal/mol),closed_shell_S298 (cal/mol/K),closed_shell_Cp300 (cal/mol/K),closed_shell_Cp400 (cal/mol/K),closed_shell_Cp500 (cal/mol/K),closed_shell_Cp600 (cal/mol/K),closed_shell_Cp800 (cal/mol/K),closed_shell_Cp1000 (cal/mol/K),closed_shell_Cp1500 (cal/mol/K),closed_shell_Sint298 (cal/mol/K),closed_shell_thermo_comment,closed_shell_thermo_source,radical_H298 (kcal/mol),radical_S298 (cal/mol/K),radical_Sint298 (cal/mol/K),radical_source,radical_level_of_theory,radical_Cp300 (cal/mol/K),radical_Cp400 (cal/mol/K),radical_Cp500 (cal/mol/K),radical_Cp600 (cal/mol/K),radical_Cp800 (cal/mol/K),radical_Cp1000 (cal/mol/K),radical_Cp1500 (cal/mol/K),radical_num_resonance,HBI_H298 (kcal/mol),HBI_Sint298 (cal/mol/K),HBI_Cp300 (cal/mol/K),HBI_Cp400 (cal/mol/K),HBI_Cp500 (cal/mol/K),HBI_Cp600 (cal/mol/K),HBI_Cp800 (cal/mol/K),HBI_Cp1000 (cal/mol/K),HBI_Cp1500 (cal/mol/K)
CC([O])=O,CC([O])=O,CC(=O)O,-103.56812197602498,68.20533088362592,15.5996051528404,19.1012989882969,22.297592132440244,25.08467571564725,29.558342635108744,32.81982621172276,37.37501832259812,70.38850036569737,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,-46.18394868506975,67.7170481278098,69.90021760988125,dong_pio_liang.py,CBS-QB3,14.594371617339023,17.480608720987686,20.03822217612751,22.24154643479451,25.738793398903493,28.260689620143403,31.838651820104563,1,57.38417329095523,-0.48828275581611535,-1.005233535501377,-1.6206902673092145,-2.259369956312735,-2.8431292808527395,-3.819549236205251,-4.55913659157936,-5.536366502493561
COC[CH]O,COC[CH]O,COCCO,-90.27174298759796,79.03563480157207,27.547608189445693,33.36844504135679,38.04581863125718,42.05545791279902,48.39396559543672,52.94724924386233,59.45674654706023,81.21880428364352,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,-46.118763676649706,82.18261333969056,84.36578282176201,dong_pio_liang.py,CBS-QB3,26.77949306191052,31.74651437564733,36.01483645509322,39.6627602083765,45.38626102301406,49.44680486449331,55.10778237983987,1,44.152979310948254,3.146978538118489,-0.7681151275351716,-1.6219306657094634,-2.0309821761639597,-2.392697704422524,-3.0077045724226608,-3.5004443793690214,-4.348964167220359
CC(O[O])C1OOC1=O,CC(O[O])C1OOC1=O,CC(OO)C1OOC1=O,-96.3783173996176,100.2855381720023,32.78598470363289,43.853709369024855,52.31837476099425,58.20558317399617,66.78791586998088,72.4425812619503,78.30038240917783,101.0912810707457,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-O2s(Cds-O2d)) + group(O2s-OsH) + group(Cs-CsCsOsH) + group(Cs-(Cds-O2d)CsOsH) + group(Cs-CsHHH) + group(Cds-OdCsOs) + ring(Cyclobutane),GAV,-46.091915701108114,100.42843353404297,101.23417643278634,dong_pio_liang.py,CBS-QB3,35.62722115578283,41.75142813166027,46.72664208574091,50.83828914421704,57.22980216770883,61.813644003024855,68.20211049428202,1,50.286401698509486,0.14289536204064746,2.8412364521499356,-2.1022812373645863,-5.59173267525334,-7.367294029779124,-9.558113702272045,-10.62893725892544,-10.098271914895804
C[CH]C(OO)OCOO,C[CH]C(OO)OCOO,CCC(OO)OCOO,-117.7151576312328,103.213597238539,46.98098166498853,56.56366639051638,64.55544149895316,71.15015923088073,80.86372476276142,87.01035331804972,93.54302144904877,104.01934013728236,Thermo library: ../data/johnson_g4.py,Thermo library: ../data/johnson_g4.py,-45.98163424937463,105.4256441433792,106.23138704212258,johnson_g4.py,G4,46.20460092092518,54.85087892663679,61.811567620632175,67.39616841407161,75.47670566989648,80.77487688728493,87.61549123170052,1,71.73352338185816,2.2120469048402214,-0.7763807440633528,-1.712787463879593,-2.743873878320983,-3.7539908168091216,-5.387019092864946,-6.235476430764791,-5.927530217348249
[O]OCCCO,[O]OCCCO,OCCCOO,-82.05554588518392,86.97629112289472,33.31729494218413,40.187660997129626,45.34292535904398,49.55258529732788,56.020697634098816,60.4416209929828,66.09616741129062,86.97629112289472,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,-45.89411055129961,91.56606011601671,91.56606011601671,dong_pio_liang.py,CBS-QB3,29.29352330776004,34.105407726179735,38.58720745715893,42.47926242921385,48.73532790909377,53.33106625628298,60.03260346972109,1,36.161435333884306,4.589768993121993,-4.023771634424087,-6.0822532709498915,-6.755717901885049,-7.073322868114033,-7.285369725005047,-7.110554736699818,-6.063563941569534
O=C1CC[CH]CO1,O=C1CC[CH]CO1,O=C1CCCCO1,-99.39217973231358,77.90175908221798,25.695602294455067,34.14674952198852,42.161281070745694,49.00258126195028,58.81504780114722,65.93372848948376,73.94455066921606,77.90175908221798,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-(Cds-O2d)CsHH) + group(Cs-CsOsHH) + group(Cds-OdCsOs) + ring(Cyclohexanone),GAV,-45.89170756204948,81.17371807619524,81.17371807619524,dong_pio_liang.py,CBS-QB3,26.51070907476941,33.664282062919305,39.85443215156333,45.17531164463173,53.59486950905009,59.63314192572084,68.0901028418597,1,53.500472170264096,3.2719589939772646,0.8151067803143413,-0.4824674590692126,-2.3068489191823645,-3.8272696173185494,-5.220178292097131,-6.300586563762913,-5.854447827356353
O[CH]C=CO,O[CH]C=CO,OC=CCO,-73.517427187487,76.8079228455191,23.582890012913342,28.67549775385254,33.233713632915865,37.13365591222807,42.87874621522157,46.56044703804972,51.75559105746653,76.8079228455191,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,-45.81139554352557,75.32772245339447,75.32772245339447,dong_pio_liang.py,CBS-QB3,21.159439282362047,26.138590349578585,30.59531694965344,34.36096725149829,40.03581707944855,43.98430804405737,49.05427544197085,1,27.70603164396143,-1.4802003921246296,-2.423450730551295,-2.536907404273954,-2.6383966832624246,-2.7726886607297843,-2.8429291357730193,-2.576138993992352,-2.7013156154956803
[CH2]C1COC(=O)C1,[CH2]C1COC(=O)C1,CC1COC(=O)C1,-95.00217973231358,83.57328960014652,24.989602294455068,32.85274952198852,40.4172810707457,46.92058126195028,56.564047801147225,63.35172848948374,76.08255066921606,85.75645908221797,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(Cs-CsCsCsH) + group(Cs-(Cds-O2d)CsHH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cds-OdCsOs) + ring(butyrolactone),GAV,-45.7137571121562,86.24036999970285,87.61779658303092,dong_pio_liang.py,CBS-QB3,26.76706248908508,33.71761940079932,39.72285101190823,44.88333210884061,53.04679231241997,58.90152999312237,67.1231994495277,1,49.28842262015738,1.861337500812951,1.777460194630013,0.8648698788108007,-0.6944300588374688,-2.03724915310967,-3.5172554887272582,-4.450198496361374,-8.959351219688358
C=C(C=COC(C)=O)O[O],C=C(C=COC(C)=O)O[O],C=C(C=COC(C)=O)OO,-85.4465965583174,111.52575977223066,43.19437858508604,52.70718929254303,59.82858508604206,65.45933078393881,73.77045889101338,79.34391969407265,87.2455258126195,113.7089292543021,Thermo group additivity estimation: group(O2s-(Cds-O2d)(Cds-Cd)) + group(O2s-O2s(Cds-Cd)) + group(O2s-OsH) + group(Cs-(Cds-O2d)HHH) + group(Cds-Cds(Cds-Cds)O2s) + group(Cds-Cds(Cds-Cds)H) + group(Cds-OdCsOs) + group(Cds-CdsOsH) + group(Cds-CdsHH),GAV,-45.71106320344296,107.87322192780806,110.05639140987952,dong_pio_liang.py,CBS-QB3,40.63436244666079,48.82012913263767,55.84495575823208,61.81694328725944,71.02056603577508,77.23884958830975,84.61408209767758,1,39.735533354874434,-3.6525378444225822,-2.5600161384252544,-3.88706015990536,-3.983629327809979,-3.642387496679369,-2.7498928552383006,-2.1050701057629055,-2.6314437149419234
CC(C=O)C(C)O[O],CC(C=O)C(C)O[O],CC(C=O)C(C)OO,-78.882982791587,106.57277806484592,38.67690248565965,46.76879541108986,53.80996175908222,59.82713193116634,68.80875717017209,75.6125239005736,85.31256214149138,108.1842638623327,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-O2d)CsCsH) + group(Cs-CsCsOsH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cds-OdCsH),GAV,-45.66414522663825,103.86239293290852,105.47387873039528,dong_pio_liang.py,CBS-QB3,38.79710973073016,45.76554233993101,51.50969164103012,56.36191243662241,64.26185634005338,70.33969189197515,79.59637611933235,1,33.21883756494875,-2.7103851319374144,0.12020724507051028,-1.003253071158852,-2.3002701180520972,-3.4652194945439305,-4.546900830118702,-5.272832008598456,-5.716186022159036
[CH2]C(O)=CO,[CH2]C(O)=CO,CC(O)=CO,-79.06328944410039,76.00075247622495,23.98058664807554,28.835474980250424,33.00449606985254,36.563019848833655,42.12750296847602,46.04167485773615,51.32072246163552,78.1839219582964,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,-45.49982284552975,75.23827938740729,76.61570597073536,dong_pio_liang.py,CBS-QB3,23.935859181634225,29.17210956112657,33.03889287557839,36.060173713734194,40.681656127191935,43.82305815974378,47.82034887649807,2,33.56346659857064,-1.5682159875610324,-0.044727466441315755,0.3366345808761473,0.03439680572584791,-0.5028461350994604,-1.4458468412840872,-2.218616697992367,-3.500373585137446
[CH2]C(O)=CO,C=C(O)[CH]O,C=C(O)CO,-75.0779340490414,76.7194114356182,24.913015714948376,29.827655874162367,33.920459410739,37.40081206247138,42.81049131875972,46.58215925627916,51.612126671336526,76.7194114356182,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,-45.49982284552975,75.23827938740729,76.61570597073536,dong_pio_liang.py,CBS-QB3,23.935859181634225,29.17210956112657,33.03889287557839,36.060173713734194,40.681656127191935,43.82305815974378,47.82034887649807,2,29.578111203511654,-0.10370546488283594,-0.977156533314151,-0.6555463130357957,-0.8815665351606086,-1.340638348737187,-2.128835191567788,-2.7591010965353817,-3.7917777948384526
[CH2]C1(COO)OOCC1(C)OO,[CH2]C1(COO)OOCC1(C)OO,CC1(OO)COOC1(C)COO,-94.64559638623328,120.31089659991063,56.872562141491386,69.66352390057361,79.8543499043977,88.03319885277246,99.3101586998088,107.58410516252393,122.51262906309752,124.67723556405352,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsCsOs) + group(Cs-CsCsCsOs) + group(Cs-CsOsHH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + ring(12dioxolane),GAV,-45.49079755076695,116.77420768595296,120.33480375135248,dong_pio_liang.py,CBS-QB3,54.4260239935325,66.84636528885125,76.98664029443117,85.03690305537592,96.80985049191796,104.93016678900572,115.31151364058915,1,49.15479883546633,-4.342431812701037,-2.446538147958883,-2.8171586117223626,-2.867709609966525,-2.9962957973965416,-2.500308207890839,-2.6539383735182014,-7.201115422508366
[O]C(=C=O)COO,[O]C(=C=O)COO,O=C=C(O)COO,-72.06397896749522,88.78630975143403,33.04954110898662,38.59187380497132,41.88246653919694,44.29304015296368,47.35650095602293,49.87864244741874,53.72803059273422,88.78630975143403,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-(Cds-Cd)H) + group(O2s-OsH) + missing(O2d-Cdd) + group(Cs-(Cds-Cdd-O2d)OsHH) + group(Cds-(Cdd-O2d)CsOs) + missing(Cdd-CdO2d),GAV,-45.47703266075463,92.65771935210805,92.65771935210805,dong_pio_liang.py,CBS-QB3,28.38980259964417,31.721736835748377,34.57257910888623,37.10414918332331,41.11054524052086,43.9673293517132,47.880677981858994,2,26.586946306740586,3.8714096006740135,-4.659738509342446,-6.870136969222944,-7.3098874303107095,-7.188890969640369,-6.24595571550207,-5.911313095705545,-5.847352610875227
[O]C(=C=O)COO,O=[C]C(=O)COO,O=CC(=O)COO,-81.92369449469858,87.36960035504163,29.885730657493745,35.814529954593645,40.51211329550431,44.00332465641239,48.375945390678,51.12925735087572,54.292065409699816,87.36960035504163,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,-45.47703266075463,92.65771935210805,92.65771935210805,dong_pio_liang.py,CBS-QB3,28.38980259964417,31.721736835748377,34.57257910888623,37.10414918332331,41.11054524052086,43.9673293517132,47.880677981858994,2,36.44666183394395,5.2881189970664195,-1.495928057849575,-4.092793118845268,-5.939534186618076,-6.89917547308908,-7.2654001501571415,-7.161927999162522,-6.411387427840822
CC(O)[C]=O,CC(O)[C]=O,CC(O)C=O,-85.51586561354057,76.55719624881014,23.829954786858128,29.44428213279311,33.797553669464634,37.263898825294106,42.62690448300622,46.34954481210325,51.30975258494861,77.36293914755352,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,-45.45105898365068,81.4394106133726,82.24515351211598,dong_pio_liang.py,CBS-QB3,23.074921696068373,26.83446456713333,30.037029913270796,32.78252448567452,37.19631374778383,40.48247063293117,45.402782130259695,1,40.06480662988989,4.882214364562458,-0.7550330907897553,-2.609817565659778,-3.7605237561938374,-4.481374339619585,-5.430590735222388,-5.867074179172079,-5.906970454688917
C[C](C)C1(C)OCOO1,C[C](C)C1(C)OCOO1,CC(C)C1(C)OCOO1,-90.08485971319313,89.1627462382981,41.975671128107074,57.47494837476099,69.37690248565964,77.48963671128105,86.97299617590824,93.18943212237096,106.92108986615676,95.71225468451242,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-CsCsCsH) + group(Cs-CsCsOsOs) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-OsOsHH) + ring(124trioxolane),GAV,-45.39293603185617,106.71834640560176,114.64528143514416,dong_pio_liang.py,CBS-QB3,37.55944209004282,46.96862996836354,55.39041853765703,62.664900217946574,74.26639538840851,82.68578658184323,94.70133753956912,1,44.69192368133695,18.93302675063174,-4.416229038064252,-10.506318406397455,-13.986483948002615,-14.824736493334477,-12.706600787499724,-10.503645540527728,-12.219752326587638
C=C(CO[O])C(OO)C(C)=O,C=C(CO[O])C(OO)C(C)=O,C=C(COO)C(OO)C(C)=O,-81.40990439770553,130.69244065766196,48.7523518164436,58.99537284894837,67.4591395793499,74.12219885277247,84.19399617590823,91.70430210325048,101.0901338432122,131.49818355640534,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-(Cds-O2d)CsOsH) + group(Cs-(Cds-Cds)OsHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-CdsCsCs) + group(Cds-OdCsCs) + group(Cds-CdsHH),GAV,-45.29856310644727,119.97668105010642,120.7824239488498,dong_pio_liang.py,CBS-QB3,50.43764728897954,59.90710861100705,67.85419187049953,74.46016519171589,84.32507796047459,90.73745847091776,98.08337844239246,1,36.11134129125826,-10.71575960755554,1.685295472535941,0.9117357620586759,0.39505229114963925,0.3379663389434171,0.1310817845663621,-0.9668436323327256,-3.006755400819742
CO[CH]CO,CO[CH]CO,COCCO,-90.27174298759796,79.03563480157207,27.547608189445693,33.36844504135679,38.04581863125718,42.05545791279902,48.39396559543672,52.94724924386233,59.45674654706023,81.21880428364352,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,-45.28447367195444,83.47136662299518,85.65453610506664,dong_pio_liang.py,CBS-QB3,28.22281266935259,32.20042592266578,35.70033767664054,38.78255695092757,43.86223020321682,47.75044988143021,53.92946480748662,1,44.98726931564352,4.4357318214231185,0.6752044799068955,-1.1680191186910136,-2.34548095461664,-3.27290096187145,-4.5317353922199,-5.196799362432124,-5.52728173957361
C[C](COO)C(C)=CO,C[C](COO)C(C)=CO,CC(=CO)C(C)COO,-83.3648757170172,110.4159633362024,46.35707456978968,57.5561567877629,66.26323135755258,72.81260038240916,82.42544933078393,89.54003824091778,100.31504780114722,113.40487571701722,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-(Cds-Cd)H) + group(O2s-OsH) + group(Cs-(Cds-Cds)CsCsH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + longDistanceInteraction_noncyclic(CdCs-ST) + group(Cds-CdsOsH),GAV,-45.14560216540322,105.67756008852112,110.043899052664,dong_pio_liang.py,CBS-QB3,43.99682712706035,53.0659169493204,61.21023272342256,68.31922812302756,79.45647370050138,87.2800768564245,97.56726737998449,2,38.21927355161398,-3.360976664353217,-2.3602474427293316,-4.490239838442498,-5.052998634130027,-4.4933722593816015,-2.968975630282557,-2.2599613844932804,-2.74778042116273
C[C](COO)C(C)=CO,CC([CH]O)=C(C)COO,CC(CO)=C(C)COO,-74.42374760994264,116.9758598886296,44.48783938814532,53.38231357552581,61.17326959847037,67.85485659655832,78.4223709369025,86.51120458891013,98.47692160611852,121.34219885277248,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-CsH) + group(O2s-OsH) + group(Cs-(Cds-Cds)OsHH) + group(Cs-(Cds-Cds)OsHH) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsCs),GAV,-45.14560216540322,105.67756008852112,110.043899052664,dong_pio_liang.py,CBS-QB3,43.99682712706035,53.0659169493204,61.21023272342256,68.31922812302756,79.45647370050138,87.2800768564245,97.56726737998449,2,29.27814544453942,-11.298299800108481,-0.4910122610849683,-0.3163966262054032,0.03696312495218734,0.4643715264692361,1.0341027635988809,0.768872267514368,-0.9096542261340375
[CH2]C(=O)CO,[CH2]C(=O)CO,CC(=O)CO,-89.86151523149167,79.22042361494795,22.531050245136136,27.828483731983173,32.21097545112572,35.93706263361719,41.767416018740704,45.87005175548756,51.38545645860658,81.4035930970194,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,-45.12352727279235,76.77689991268495,78.15432649601303,dong_pio_liang.py,CBS-QB3,22.93100983276568,27.90032124699274,31.98785687321463,35.17744760701568,39.90047994185036,43.20956776876864,47.58577281110493,2,44.737987958699314,-3.2492666010063687,0.39995958762954587,0.07183751500956603,-0.2231185779110909,-0.7596150266015087,-1.8669360768903474,-2.6604839867189156,-3.799683647501652
[CH2]C(=O)CO,C=C([O])CO,C=C(O)CO,-75.0779340490414,76.7194114356182,24.913015714948376,29.827655874162367,33.920459410739,37.40081206247138,42.81049131875972,46.58215925627916,51.612126671336526,76.7194114356182,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,-45.12352727279235,76.77689991268495,78.15432649601303,dong_pio_liang.py,CBS-QB3,22.93100983276568,27.90032124699274,31.98785687321463,35.17744760701568,39.90047994185036,43.20956776876864,47.58577281110493,2,29.95440677624905,1.4349150603948289,-1.982005882182694,-1.9273346271696283,-1.932602537524371,-2.2233644554557017,-2.9100113769093667,-3.372591487510519,-4.026353860231595
[CH2]C(=C=O)C(=O)OO,[CH2]C(=C=O)C(=O)OO,CC(=C=O)C(=O)OO,-62.453843212237096,100.167805661332,33.2489292543021,36.7895602294455,39.8076673040153,42.36525812619502,46.23738049713193,49.19996175908222,54.21751434034417,102.35097514340345,Thermo group additivity estimation: group(O2s-O2s(Cds-O2d)) + group(O2s-(Os-CdOd)H) + missing(O2d-Cdd) + group(Cs-(Cds-Cdd-O2d)HHH) + group(Cds-(Cdd-O2d)CsCs) + group(Cds-O2d(Cds-Cds)O2s) + missing(Cdd-CdO2d),GAV,-45.04677470282552,92.89352599935216,94.27095258268024,dong_pio_liang.py,CBS-QB3,33.09371871061587,37.69846460861131,41.40951587927104,44.471115228818114,48.97985817125146,51.83389692963672,54.8815736958198,2,17.407068509411573,-8.080022560723208,-0.15521054368623055,0.9089043791658113,1.6018485752557439,2.105857102623091,2.7424776741195274,2.6339351705545013,0.6640593554756364
[CH2]C(=C=O)C(=O)OO,C=C([C]=O)C(=O)OO,C=C(C=O)C(=O)OO,-66.62,100.03,33.68,37.77,40.99000000000001,43.56999999999999,47.56,50.21,53.56999999999999,100.03,Thermo group additivity estimation: group(O2s-O2s(Cds-O2d)) + group(O2s-(Os-CdOd)H) + group(Cds-CdsCsCs) + group(Cds-O2d(Cds-Cds)O2s) + group(Cds-CdsHH) + group(Cds-O2d(Cds-Cds)H),GAV,-45.04677470282552,92.89352599935216,94.27095258268024,dong_pio_liang.py,CBS-QB3,33.09371871061587,37.69846460861131,41.40951587927104,44.471115228818114,48.97985817125146,51.83389692963672,54.8815736958198,2,21.57322529717448,-5.759047417319763,-0.5862812893841323,-0.07153539138869291,0.4195158792710316,0.9011152288181208,1.4198581712514553,1.6238969296367216,1.3115736958198099
C[C]1COOC1(C)CO,C[C]1COOC1(C)CO,CC1COOC1(C)CO,-87.77752755258126,99.96074363623951,42.01665391969407,52.8788585086042,62.12870936902485,69.64151625239005,80.76189866156788,88.63915296367112,104.5677533460803,104.3270826003824,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-CsH) + group(Cs-CsCsCsOs) + group(Cs-CsCsCsH) + group(Cs-CsOsHH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + ring(12dioxolane),GAV,-45.02242200029003,100.68881308140146,105.05515204554436,dong_pio_liang.py,CBS-QB3,40.9750412371928,50.83310380706172,59.48658693668022,66.84110221217759,77.85270546630456,85.34127870583174,96.36124293259084,1,42.75510555229123,0.7280694451619638,-1.041612682501274,-2.045754701542485,-2.642122432344628,-2.800414040212459,-2.9091931952633274,-3.297874257839382,-8.206510413489454
[O]C(=C=O)C=O,[O]C(=C=O)C=O,O=C=C(O)C=O,-71.23176139050528,76.06905683275696,22.26572141393824,26.14269671309216,28.984804692016613,31.328305479811316,34.84204164755916,37.13795837327916,39.76161929933497,76.06905683275696,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,-45.01135240150217,78.52008712986978,78.52008712986978,dong_pio_liang.py,CBS-QB3,20.49831311325661,23.503338416629507,25.97686646683437,28.008465756066755,31.042647899703468,33.07664681828681,35.507899579897696,2,26.22040898900311,2.4510302971128226,-1.7674083006816304,-2.639358296462653,-3.0079382251822437,-3.319839723744561,-3.7993937478556887,-4.061311554992351,-4.253719719437271
[O]C(=C=O)C=O,O=[C]C(=O)C=O,O=CC(=O)C=O,-71.79441675766158,82.27285852759623,21.47240197006155,24.139801932205437,26.505308145580788,28.574289272706835,31.860104301104467,34.227014828005736,37.54695937788682,83.6502851109243,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,-45.01135240150217,78.52008712986978,78.52008712986978,dong_pio_liang.py,CBS-QB3,20.49831311325661,23.503338416629507,25.97686646683437,28.008465756066755,31.042647899703468,33.07664681828681,35.507899579897696,2,26.783064356159407,-5.130197981054522,-0.97408885680494,-0.6364635155759295,-0.5284416787464181,-0.56582351664008,-0.8174564014009995,-1.1503680097189246,-2.0390597979891254
[CH2]C(=O)OC=C(C)C,[CH2]C(=O)OC=C(C)C,CC(=O)OC=C(C)C,-91.57921251449238,97.66218869988344,35.05248391468891,43.01937064479693,50.59108049652162,57.14411464847576,67.58610741581647,75.14030924697573,85.7549976119136,104.21169714609776,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,-44.83840953939049,96.71183805942955,102.45560360690052,dong_pio_liang.py,CBS-QB3,36.23976392349152,43.953777334668665,50.74556602926624,56.68092546862063,66.24645127012349,73.18036980258125,82.50646653201481,2,46.74080297510189,-1.7560935391972379,1.1872800088026167,0.9344066898717358,0.15448553274462284,-0.463189179855128,-1.3396561456929845,-1.9599394443944789,-3.2485310798987825
[CH2]C(=O)OC=C(C)C,C=C([O])OC=C(C)C,C=C(O)OC=C(C)C,-55.99697896749522,100.26997078729116,39.70954110898661,48.66187380497132,55.40246653919694,60.67304015296366,69.16650095602294,75.14864244741872,84.68803059273421,104.63630975143406,Thermo group additivity estimation: group(O2s-(Cds-Cd)(Cds-Cd)) + group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsCs) + group(Cds-CdsOsH) + group(Cds-CdsHH),GAV,-44.83840953939049,96.71183805942955,102.45560360690052,dong_pio_liang.py,CBS-QB3,36.23976392349152,43.953777334668665,50.74556602926624,56.68092546862063,66.24645127012349,73.18036980258125,82.50646653201481,2,11.158569428104727,-2.1807061445335307,-3.46977718549509,-4.708096470302657,-4.656900509930701,-3.9921146843430293,-2.920049685899457,-1.9682726448374694,-2.1815640607193956
[O]CCCO,[O]CCCO,OCCCO,-98.79825083269654,80.0242215575809,28.424546719386235,34.37811207430594,39.0640980184608,43.05710750547827,49.32222240581051,53.76810463321224,59.97866149445507,81.40164814090897,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,-44.800380529292816,81.25202104576721,81.25202104576721,dong_pio_liang.py,CBS-QB3,26.30531436441561,31.271417617563475,35.5663392244774,39.263018304911256,45.13149338517826,49.37270789569215,55.47788505919539,1,53.99787030340372,-0.14962709514176709,-2.119232354970624,-3.1066944567424635,-3.497758793983394,-3.794089200567015,-4.190729020632247,-4.3953967375200875,-4.500776435259681
CC(C)C1(C)OOCC1O[O],CC(C)C1(C)OOCC1O[O],CC(C)C1(C)OOCC1OO,-77.99492717017209,113.16656076984684,52.03701720841299,65.33059847036328,76.54345124282985,85.67673613766729,98.80926003824092,108.2173365200765,125.60337476099424,119.71606921606116,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(Cs-CsCsCsOs) + group(Cs-CsCsCsH) + group(Cs-CsCsOsH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + ring(12dioxolane),GAV,-44.58132244320116,110.7418319506754,117.29134039688972,dong_pio_liang.py,CBS-QB3,50.23947778067095,61.58294347717415,71.34172313362451,79.6921615741493,92.81955948749616,102.1605573444933,115.23802177616754,1,33.41360472697093,-2.4247288191714347,-1.7975394277420378,-3.747654993189137,-5.201728109205334,-5.984574563517995,-5.989700550744757,-6.056779175583202,-10.3653529848267
[CH2]C(=O)C(C)(C)OO,[CH2]C(=O)C(C)(C)OO,CC(=O)C(C)(C)OO,-86.55506692160613,100.24852214651992,39.96036328871893,48.401204588910126,55.327648183556406,61.03650095602293,69.39432122370937,75.77982791586999,85.0448757170172,106.79803059273424,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-O2d)CsCsOs) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsCs),GAV,-44.54640459626195,99.648488347883,105.39225389535396,dong_pio_liang.py,CBS-QB3,40.34159797543014,47.47634739840055,53.58820158667663,58.79337093769676,66.91247589729217,72.6192621749713,80.44773177506093,2,42.008662325344176,-1.4057766973802757,0.38123468671120975,-0.9248571905095773,-1.7394465968797732,-2.2431300183261698,-2.4818453264172007,-3.16056574089869,-4.597143941956276
