smiles,H298 (kcal/mol),S298 (cal/mol/K),Sint298 (cal/mol/K),Cp300 (cal/mol/K),Cp400 (cal/mol/K),Cp500 (cal/mol/K),Cp600 (cal/mol/K),Cp800 (cal/mol/K),Cp1000 (cal/mol/K),Cp1500 (cal/mol/K),comment
CC(=C[O])C1(C)OCOO1,-77.0868845697897,92.70094440105788,97.06728336520078,43.56125430210325,58.72024474187381,69.71988527724663,76.69319311663477,84.08171510516253,88.56249139579347,99.52502868068831,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-(Cds-Cd)H) + group(Cs-CsCsOsOs) + group(Cs-CsHHH) + group(Cs-(Cds-Cds)HHH) + group(Cs-OsOsHH) + group(Cds-CdsCsCs) + group(Cds-CdsOsH) + ring(124trioxolane) + radical(C=COJ)
[CH2]C(=O)C=COC(C)=O,-75.48313384321222,105.81725116802416,108.0004206500956,36.67483747609943,44.83185468451243,51.5648757170172,56.94107074569789,64.99456978967494,70.54451242829828,77.24833652007646,Thermo group additivity estimation: group(O2s-(Cds-O2d)(Cds-Cd)) + group(Cs-(Cds-O2d)HHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-O2d(Cds-Cds)Cs) + group(Cd-Cd(CO)H) + group(Cds-OdCsOs) + group(Cds-CdsOsH) + radical(C2JC=O)
C=C([O])C=COC(C)=O,-83.04734034416825,100.75071197108342,102.93388145315487,38.16506692160612,47.228087954110904,53.752562141491396,58.50927342256214,65.61655831739962,70.65606118546845,78.07705544933079,Thermo group additivity estimation: group(O2s-(Cds-O2d)(Cds-Cd)) + group(O2s-(Cds-Cd)H) + group(Cs-(Cds-O2d)HHH) + group(Cds-Cds(Cds-Cds)O2s) + group(Cds-Cds(Cds-Cds)H) + group(Cds-OdCsOs) + group(Cds-CdsOsH) + group(Cds-CdsHH) + radical(C=C(C)OJ)
C[C](C)C(C)(C)OOCO,-67.27145124282983,123.57025877710511,133.68036328871895,50.388393881453155,64.44906309751434,75.65093690248567,84.19957934990438,96.49889101338434,105.64445506692162,118.83275334608028,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-CsH) + group(Cs-CsCsCsOs) + longDistanceInteraction_noncyclic(CsCs-TT) + group(Cs-CsCsCsH) + longDistanceInteraction_noncyclic(CsCs-TT) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-OsOsHH) + radical(C2CJCOOH)
C=C(C[O])COC(C)=O,-70.39011281070748,114.89614218140848,117.07931166347993,35.797552581261954,43.33244741873805,50.51906309751434,56.9297705544933,67.50933078393882,75.26411089866156,86.402103250478,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-CsH) + group(Cs-(Cds-Cds)OsHH) + group(Cs-(Cds-Cds)OsHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-CdsCsCs) + group(Cds-OdCsOs) + group(Cds-CdsHH) + radical(CCOJ)
[CH2]C1(COC(C)=O)CO1,-65.28701529636713,104.12553032083376,107.68612638623325,40.551390057361374,48.54543594646271,56.02460229445506,62.24117208413003,71.24859464627151,77.94646845124284,91.60193499043977,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-Cs(Cds-O2d)) + group(Cs-CsCsCsOs) + group(Cs-CsOsHH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs) + ring(Ethylene_oxide) + radical(CJC(C)OC)
O=[C]C(CCO)OO,-71.56378393881452,111.76771339021143,110.39028680688335,35.48057361376674,42.68623326959847,48.3208604206501,52.5295602294455,58.95686424474187,63.83250478011472,70.217017208413,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-CsH) + group(O2s-OsH) + group(Cs-CsCsHH) + group(Cs-(Cds-O2d)CsOsH) + group(Cs-CsOsHH) + group(Cds-OdCsH) + radical(CCCJ=O)
COC(CCOO)O[O],-70.25020841300193,118.11324371693539,118.91898661567876,42.46015296367113,49.761873804971316,56.43384321223709,61.82529636711281,69.94608030592734,76.84372848948374,85.2885086042065,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsHH) + group(Cs-CsOsOsH) + group(Cs-CsOsHH) + group(Cs-OsHHH) + radical(ROOJ)
CC(C)=COC(=O)CO[O],-75.46856405353728,113.66842203012098,118.03476099426388,44.40854684512429,53.62690248565965,61.08546845124283,67.11242829827916,76.04420650095604,82.66875717017207,91.91393881453152,Thermo group additivity estimation: group(O2s-(Cds-O2d)(Cds-Cd)) + group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-O2d)OsHH) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-OdCsOs) + group(Cds-CdsOsH) + radical(ROOJ)
[CH2]C(CC)OC(C)=O,-68.42248374760995,106.81534363623952,111.18168260038242,38.185927342256214,46.824550669216066,54.588240917782024,61.16900573613767,71.34996175908222,78.92588910133844,90.15091778202675,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(Cs-CsCsOsH) + group(Cs-CsCsHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs) + radical(CJC(C)OC)
[CH2]C(=O)OCCCC,-65.32743594646271,109.23222248733582,111.41539196940727,37.094397705544935,45.83177820267686,53.70831739961759,60.42212237093691,70.94632887189293,78.75210325047802,90.17177820267686,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs) + radical(CJCO)
C=C([O])OCCCC,-52.74273231357552,101.69002363456336,103.87319311663481,40.39095602294455,49.9231931166348,57.67103250478012,63.88814531548757,73.26231357552581,79.9548757170172,90.06116634799234,Thermo group additivity estimation: group(O2s-Cs(Cds-Cd)) + group(O2s-(Cds-Cd)H) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cds-CdsCsCs) + group(Cds-CdsHH) + radical(C=COJ)
C[CH]CCOC(C)=O,-69.64990248565967,110.72111801482461,115.0874569789675,35.3631931166348,43.42028680688336,51.19824091778203,58.123460803059274,69.24929254302104,77.52988527724665,90.12068833652008,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs) + radical(RCCJC)
CC(=O)OC1[CH]COO1,-73.73607248565968,102.79968749689604,104.98285697896749,32.6631931166348,40.861286806883356,48.78324091778202,54.93446080305927,64.10029254302104,70.77888527724664,82.76568833652007,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-CsCsHH) + group(Cs-CsOsOsH) + group(Cs-CsOsHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs) + ring(12dioxolane) + radical(CCJCOOH)
O=C[CH]C(O)C=O,-62.07049521988528,102.69616463304126,101.3187380497132,26.353365200764813,31.85346080305927,36.58336520076482,40.15470363288719,45.87814531548758,49.915678776290626,55.41531548757169,Thermo group additivity estimation: group(O2s-CsH) + group(Cs-(Cds-O2d)CsOsH) + group(Cs-(Cds-O2d)CsHH) + group(Cds-OdCsH) + group(Cds-OdCsH) + radical(CCJCO)
[O]C=CC(O)C=O,-75.82908030592733,95.36042849537398,93.9830019120459,27.67493307839388,34.5193690248566,39.75611854684512,43.31971319311663,48.57221797323135,52.086768642447424,56.998661567877626,Thermo group additivity estimation: group(O2s-CsH) + group(O2s-(Cds-Cd)H) + group(Cs-(Cds-O2d)CsOsH) + group(Cds-CdsCsH) + group(Cds-OdCsH) + group(Cds-CdsOsH) + radical(C=COJ)
CC(=O)OC=CCC[O],-75.42560038240919,111.61474638790942,113.79791586998087,38.40380497131932,46.92791586998088,54.140936902485656,60.21476099426386,69.79839388145317,76.61093690248565,86.32097514340343,Thermo group additivity estimation: group(O2s-(Cds-O2d)(Cds-Cd)) + group(O2s-CsH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-CsOsHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-CdsCsH) + group(Cds-OdCsOs) + group(Cds-CdsOsH) + radical(CCOJ)
O[CH]C(CCOO)OO,-66.92158508604207,119.96650880130127,118.58908221797321,46.13864244741874,53.919216061185466,60.103575525812616,65.2436137667304,72.588948374761,78.35478011472276,86.00051625239006,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-CsH) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsOsH) + group(Cs-CsCsHH) + group(Cs-CsOsHH) + group(Cs-CsOsHH) + radical(CCsJOH)
[O]OCC(=O)CO,-66.14793307839389,96.3844550669216,96.3844550669216,30.097762906309747,34.972026768642436,39.15355640535373,42.54384321223709,47.26720841300191,50.91609942638623,56.11462715105162,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-CsH) + group(O2s-OsH) + group(Cs-(Cds-O2d)OsHH) + group(Cs-(Cds-O2d)OsHH) + group(Cds-OdCsCs) + radical(ROOJ)
COC(=O)CC[O],-86.80663288718931,99.02141942806239,101.20458891013384,28.76673040152964,33.62810707456978,38.69024856596558,43.49904397705545,51.68738049713193,57.820267686424465,66.60372848948373,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-CsH) + group(Cs-(Cds-O2d)CsHH) + group(Cs-CsOsHH) + group(Cs-OsHHH) + group(Cds-OdCsOs) + radical(CCOJ)
[CH2]C(=O)OC(C)C,-63.46858317399618,97.18023847371563,101.54657743785852,31.562600382409183,39.08583173996176,45.836328871892924,51.53219885277246,60.256061185468454,66.68149139579349,76.04432122370937,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(Cs-CsCsOsH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs) + radical(CJCO)
C=C([O])OC(C)C,-50.88387954110898,89.63803962094318,94.00437858508606,34.8591586998088,43.177246653919696,49.799043977055454,54.998221797323126,62.57204588910134,67.88426386233269,75.93370936902484,Thermo group additivity estimation: group(O2s-Cs(Cds-Cd)) + group(O2s-(Cds-Cd)H) + group(Cs-CsCsOsH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cds-CdsCsCs) + group(Cds-CdsHH) + radical(C=COJ)
C=CC([O])OC(C)=O,-74.62011281070747,105.27356876473654,106.07931166347993,30.86755258126195,37.13244741873806,43.50906309751434,48.739770554493305,57.22933078393881,63.72411089866156,71.912103250478,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-CsH) + group(Cs-CsOsOsH) + group(Cs-(Cds-O2d)HHH) + group(Cds-CdsCsH) + group(Cds-OdCsOs) + group(Cds-CdsHH) + radical(CCOJ)
O=C1CO[CH]O1,-70.10988336520076,73.27753346080306,73.27753346080306,17.869024856596557,23.558317399617582,28.497131931166347,32.22772466539196,37.42705544933078,40.99782026768643,45.91824091778203,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-Cs(Cds-O2d)) + group(Cs-(Cds-O2d)OsHH) + group(Cs-OsOsHH) + group(Cds-OdCsOs) + ring(Cyclopentane) + radical(OCJO)
CC[CH]COC(C)=O,-68.45841108986615,108.88939717352442,113.2557361376673,35.254053537284896,44.20653919694072,52.298183556405355,59.25099426386234,70.13370936902487,78.15458891013384,89.90887189292543,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs) + radical(CCJCO)
CC(=O)C(C)([O])C=O,-68.25424282982794,106.67538972243565,109.66430210325048,32.440000000000005,38.4542447418738,44.06539196940726,48.89229445506692,56.3804206500956,61.8708604206501,70.26164435946461,Thermo group additivity estimation: group(O2s-CsH) + group(Cs-CsCsCsOs) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsCs) + group(Cds-OdCsH) + radical(CC(C)(C=O)OJ)
C=C(CO[O])C(=O)O,-48.36552390057362,106.48076481835564,106.48076481835564,31.471797323135753,35.862390057361374,39.888336520076486,43.57535372848948,49.32730401529636,53.96634799235182,60.14397705544933,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-(Cds-O2d)H) + group(O2s-OsH) + group(Cs-(Cds-Cds)OsHH) + group(Cd-CdCs(CO)) + group(Cds-O2d(Cds-Cds)O2s) + group(Cds-CdsHH) + radical(ROOJ)
[CH2]C(C)COC(C)=O,-69.23990248565966,108.00111801482461,112.3674569789675,36.0931931166348,44.870286806883364,52.83824091778203,59.70346080305927,70.51929254302104,78.46988527724665,91.17068833652006,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(Cs-CsCsCsH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs) + radical(Isobutyl)
[CH]1OCOCO1,-69.4996156787763,58.93833230768532,60.31575889101338,23.37957934990439,33.248495219885285,41.0596826003824,45.74838049713193,49.45731357552582,51.89751051625239,61.90671701720841,"Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-CsCs) + group(O2s-CsCs) + group(Cs-OsOsHH) + group(Cs-OsOsHH) + group(Cs-OsOsHH) + ring(1,3,5-Trioxane) + radical(OCJO)"
C[C]=C(CO)OC(C)=O,-75.28334416826006,113.22478914293168,117.59112810707457,39.05221797323136,46.94950286806884,53.491854684512425,59.03418738049714,68.13282982791587,74.7051242829828,84.14244741873804,Thermo group additivity estimation: group(O2s-(Cds-O2d)(Cds-Cd)) + group(O2s-CsH) + group(Cs-(Cds-Cds)OsHH) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-CdsCsOs) + group(Cds-CdsCsH) + group(Cds-OdCsOs) + radical(Cds_S)
CCC([CH]O)CO,-68.30628871892925,105.77578673796788,106.58152963671127,37.95074569789676,45.4931931166348,51.938068833652004,57.32883365200764,65.82263862332697,72.21520076481836,82.59787762906309,Thermo group additivity estimation: group(O2s-CsH) + group(O2s-CsH) + group(Cs-CsCsCsH) + group(Cs-CsCsHH) + longDistanceInteraction_noncyclic(CsCs-ST) + group(Cs-CsOsHH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + radical(CCsJOH)
C=CC(O[O])OC(C)=O,-74.49200573613767,111.00314811464094,111.80889101338431,35.30565965583173,42.50600382409177,49.18747609942639,54.48390057361376,62.62034416826003,69.18848948374762,77.22367112810707,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsH) + group(Cs-CsOsOsH) + group(Cs-(Cds-O2d)HHH) + group(Cds-CdsCsH) + group(Cds-OdCsOs) + group(Cds-CdsHH) + radical(ROOJ)
CC1(CO)OOC[C]1COO,-62.37842430210325,124.41247908389414,126.59564856596559,47.37418738049712,58.533141491395796,68.0094741873805,75.78107648183556,87.07084703632887,95.14054875717017,110.4547705544933,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-CsH) + group(O2s-OsH) + group(Cs-CsCsCsOs) + group(Cs-CsCsCsH) + group(Cs-CsOsHH) + group(Cs-CsOsHH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + ring(12dioxolane) + radical(C2CJCOOH)
C[C](C)OC(C)=O,-65.99104971319312,96.82170741787635,104.74864244741873,31.331395793499045,38.04434034416826,44.49625239005736,50.24353728489483,59.289024856596555,65.73927342256214,74.73323135755257,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(Cs-CsCsOsH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs) + radical(C2CsJOC(O)C)
CC(=O)COC[C]=O,-67.47680497131932,103.1552817607584,105.33845124282985,33.48405353728489,39.949063097514326,46.013231357552584,51.036022944550666,58.40309751434034,63.449732313575524,70.69699808795411,Thermo group additivity estimation: group(O2s-CsCs) + group(Cs-(Cds-O2d)OsHH) + group(Cs-(Cds-O2d)OsHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsCs) + group(Cds-OdCsH) + radical(CsCJ=O)
CC(C)(OO)C(=O)CO[O],-66.637034416826,116.17752336855311,120.543862332696,47.36453154875717,56.140917782026754,63.104531548757166,68.75959847036329,76.62806883365201,82.86466539196941,91.40328871892923,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-(Cds-O2d)CsCsOs) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)OsHH) + group(Cds-OdCsCs) + radical(ROOJ)
[O]OCC=CC(=O)O,-55.356747609942644,99.09219885277246,99.09219885277246,26.867839388145313,30.512313575525816,33.733269598470365,36.69485659655832,41.36237093690249,45.17120458891013,50.09692160611855,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-(Cds-O2d)H) + group(O2s-OsH) + group(Cs-(Cds-Cds)OsHH) + group(Cds-CdsCsH) + missing(Cd-COCdH) + group(Cds-O2d(Cds-Cds)O2s) + radical(ROOJ)
C=C(O)C(O)O[O],-76.75372657743785,96.54593518753457,95.1685086042065,31.43738049713193,37.18418738049713,41.335736137667304,43.957896749521986,47.798871892925426,51.28984703632888,55.47495219885277,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-CsH) + group(O2s-(Cds-Cd)H) + group(O2s-OsH) + group(Cs-CsOsOsH) + group(Cds-CdsCsOs) + group(Cds-CdsHH) + radical(ROOJ)
CC=CC(=O)OCO[O],-59.87227342256214,102.76759533628419,104.95076481835564,32.662982791587,39.57548757170172,45.00925430210326,49.175544933078385,54.873652007648175,59.27286806883366,65.196137667304,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsH) + group(Cs-OsOsHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsH) + missing(Cd-COCdH) + group(Cds-O2d(Cds-Cds)O2s) + radical(ROOJ)
C=C(C)COC(=O)CO[O],-68.18097323135756,118.39155327127465,120.5747227533461,41.649827915869984,50.2357170172084,57.83435946462715,64.28699808795412,74.18409177820268,81.66332695984703,92.10208413001911,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-Cds)OsHH) + group(Cs-(Cds-O2d)OsHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-OdCsOs) + group(Cds-CdsHH) + radical(ROOJ)
CC(=O)[C]1COOCO1,-59.54965391969407,95.0574041316953,97.24057361376674,35.450076481835566,45.552103250478005,53.854359464627144,59.585086042065015,67.06261950286807,72.07420650095602,84.72193116634799,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-(Cds-O2d)CsOsH) + group(Cs-CsOsHH) + group(Cs-OsOsHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsCs) + ring(124trioxane) + radical(C2CsJOCs)
CC([O])=C1COOCO1,-78.41644168260038,85.53719380664747,87.72036328871891,35.66533460803059,48.66428298279158,57.580019120458886,63.51315487571703,71.02663479923517,76.29965583173995,80.66577437858507,Thermo group additivity estimation: group(O2s-Cs(Cds-Cd)) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)OsHH) + group(Cs-OsOsHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsOs) + group(Cds-CdsCsOs) + ring(Cyclohexanone) + radical(C=C(C)OJ)
O=[C]OC=O,-65.20051434034418,77.57648183556405,77.57648183556405,17.294455066921607,19.232791586998086,20.944072657743785,22.356596558317396,24.30927342256214,25.47562141491396,27.072179732313575,Thermo group additivity estimation: group(O2s-(Cds-O2d)(Cds-O2d)) + group(Cds-OdOsH) + group(Cds-OdOsH) + radical((O)CJOC)
[O]OCC(O)C=O,-68.77795219885279,100.58396578026878,99.20653919694072,28.336883365200762,33.82835564053537,38.19390057361377,41.45571701720841,46.63244741873805,50.7051051625239,56.00173996175908,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-CsH) + group(O2s-OsH) + group(Cs-(Cds-O2d)CsOsH) + group(Cs-CsOsHH) + group(Cds-OdCsH) + radical(ROOJ)
[CH2]CC(OO)OCOO,-65.23185277246655,116.61382409177818,116.61382409177818,44.440191204588906,54.232447418738055,62.134455066921596,67.66332695984703,74.71967495219884,80.3485086042065,86.68478011472276,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(O2s-OsH) + group(Cs-CsCsHH) + group(Cs-CsOsOsH) + group(Cs-CsHHH) + group(Cs-OsOsHH) + radical(RCCJ)
CC(=O)C1CC(C)([O])OO1,-68.53844342256214,104.36951992687047,108.73585889101335,39.1534034416826,50.35187954110898,59.77782982791587,66.86453728489482,77.15107648183557,83.98353154875717,96.92427342256212,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-CsH) + group(Cs-CsCsOsOs) + group(Cs-CsCsHH) + group(Cs-(Cds-O2d)CsOsH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsCs) + ring(12dioxolane) + radical(CC(C)(O)OJ)
[CH2]CCCOC(C)=O,-66.99990248565967,109.00686091356799,112.56745697896748,36.1331931166348,44.830286806883365,52.77824091778203,59.62346080305928,70.43929254302105,78.42988527724665,90.10068833652008,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs) + radical(RCCJ)
CC(=O)O[C]=C(C)CO,-74.21212045889104,115.6462422978074,120.01258126195029,39.034282982791595,46.81923518164436,53.578967495219885,59.25328871892926,68.29391969407267,74.88330783938812,84.68432122370936,Thermo group additivity estimation: group(O2s-(Cds-O2d)(Cds-Cd)) + group(O2s-CsH) + group(Cs-(Cds-Cds)OsHH) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-CdsCsCs) + group(Cds-OdCsOs) + group(Cds-CdsOsH) + radical(C=CJO)
CC=CCOC(=O)CO[O],-67.60097323135757,119.42155327127463,121.60472275334608,40.76982791586998,49.32571701720841,56.95435946462716,63.52699808795413,73.61409177820266,81.21332695984704,91.7920841300191,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-Cds)OsHH) + group(Cs-(Cds-O2d)OsHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-OdCsOs) + radical(ROOJ)
C=CO[CH]OC(C)=O,-79.68776099426385,95.74011923685781,97.92328871892926,34.919311663479924,43.69954110898661,50.38183556405353,55.28451242829827,62.01416826003824,66.60198852772466,73.33929254302103,Thermo group additivity estimation: group(O2s-Cs(Cds-O2d)) + group(O2s-Cs(Cds-Cd)) + group(Cs-OsOsHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs) + group(Cds-CdsOsH) + group(Cds-CdsHH) + radical(OCJO)
C[CH]C(=O)O,-60.34315296367113,81.51554944718285,83.6987189292543,20.470592734225622,24.7353154875717,28.62323135755258,32.02804971319311,37.36512428298279,41.29246653919694,46.97053537284895,Thermo group additivity estimation: group(O2s-(Cds-O2d)H) + group(Cs-(Cds-O2d)CsHH) + group(Cs-CsHHH) + group(Cds-OdCsOs) + radical(CCJCO)
CC=C([O])O,-47.69900382409178,75.09816895005092,77.28133843212237,23.79512428298279,28.73717017208413,32.25544933078395,34.9065965583174,38.96521988527724,41.871701720841294,46.451969407265764,Thermo group additivity estimation: group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsH) + group(Cds-CdsCsCs) + radical(C=COJ)
[CH2]C1OC1OC(C)=O,-66.01454875717019,95.91069284473434,99.47128891013385,32.24498470363289,39.0895086042065,46.27102676864244,51.798342256214156,59.57484703632888,65.57390630975145,76.89906692160612,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-Cs(Cds-O2d)) + group(Cs-CsCsOsH) + group(Cs-CsOsOsH) + group(Cs-CsHHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsOs) + ring(Ethylene_oxide) + radical(CJCO)
CC(=O)OC=CCO[O],-69.09959655831742,108.34575977223065,110.5289292543021,36.86437858508604,44.67718929254301,50.86858508604206,55.949330783938805,63.59045889101339,69.33391969407265,77.2055258126195,Thermo group additivity estimation: group(O2s-(Cds-O2d)(Cds-Cd)) + group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-Cds)OsHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-CdsCsH) + group(Cds-OdCsOs) + group(Cds-CdsOsH) + radical(ROOJ)
CC[C](O)C=O,-47.71005544933078,93.43480374928609,95.61797323135754,27.299349904397705,33.144072657743784,38.133135755258124,41.9461567877629,48.20349904397706,52.83370936902485,59.494722753346075,Thermo group additivity estimation: group(O2s-CsH) + group(Cs-CsCsHH) + group(Cs-(Cds-O2d)CsOsH) + group(Cs-CsHHH) + group(Cds-OdCsH) + radical(C2CsJOH)
CCC(O)=C[O],-66.32900382409179,83.50816895005094,85.6913384321224,28.995124282982793,36.97717017208413,42.455449330783935,46.2865965583174,51.675219885277244,55.4517017208413,61.451969407265764,Thermo group additivity estimation: group(O2s-(Cds-Cd)H) + group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)CsHH) + group(Cs-CsHHH) + group(Cds-CdsCsOs) + group(Cds-CdsOsH) + radical(C=COJ)
[O]COOCO,-67.92212045889102,85.72722753346079,85.72722753346079,27.384130019120455,34.781567877629065,40.03173996175908,43.413269598470364,47.60462715105163,50.53881453154875,53.68413001912045,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-CsH) + group(O2s-CsH) + group(Cs-OsOsHH) + group(Cs-OsOsHH) + radical(OCOJ)
CC(C)(CCO)O[O],-65.56646080305926,106.90677767065635,111.27311663479924,41.20912045889101,49.63357552581262,56.54294455066921,62.34095602294455,71.1219502868069,78.11875717017209,88.8157361376673,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-CsH) + group(O2s-OsH) + group(Cs-CsCsCsOs) + group(Cs-CsCsHH) + longDistanceInteraction_noncyclic(CsCs-ST) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + radical(C3COOJ)
C=C(CO[O])OC(C)=O,-70.42959655831741,109.46575977223064,111.6489292543021,36.644378585086045,44.10718929254302,49.96858508604206,54.89933078393881,62.75045889101337,68.66391969407266,76.4755258126195,Thermo group additivity estimation: group(O2s-(Cds-O2d)(Cds-Cd)) + group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-Cds)OsHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-CdsCsOs) + group(Cds-OdCsOs) + group(Cds-CdsHH) + radical(ROOJ)
